CutsNumber,Cut0,Cut0Score,Cut0Class0CosSim,Cut0Class1CosSim,Cut1,Cut1Score,Cut1Class0CosSim,Cut1Class1CosSim,Cut2,Cut2Score,Cut2Class0CosSim,Cut2Class1CosSim,Cut3,Cut3Score,Cut3Class0CosSim,Cut3Class1CosSim
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,873.7,0.903054186050804,0.564161191815282,0.161110074425725,2.2,1.01448660119052,0.540706222405921,0.161110074425725,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,873.7,0.903054186050804,0.564161191815282,0.161110074425725,4420.8,1.00738231331947,0.51928298723033,0.123109929161101,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,873.7,0.903054186050804,0.564161191815282,0.161110074425725,4239,1.00738231331947,0.51928298723033,0.123109929161101,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,873.7,0.903054186050804,0.564161191815282,0.161110074425725,5043.1,1.00738231331947,0.51928298723033,0.123109929161101,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,873.7,0.903054186050804,0.564161191815282,0.161110074425725,5,0.990329696400223,0.622479575272501,0.190803708358495,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,873.7,0.903054186050804,0.564161191815282,0.161110074425725,4.4,0.990329696400223,0.622479575272501,0.190803708358495,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,873.7,0.903054186050804,0.564161191815282,0.161110074425725,5246.6,0.982960799825944,0.512427497417941,0.123109929161101,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,3857.00000000001,0.888801772439209,0.351570765531822,0.0937721658077501,4420.8,1.02750900021845,0.348735471570228,0.0937721658077501,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,3857.00000000001,0.888801772439209,0.351570765531822,0.0937721658077501,5246.6,1.02750900021845,0.383982154148903,0.0937721658077501,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,3857.00000000001,0.888801772439209,0.351570765531822,0.0937721658077501,5043.1,1.02750900021845,0.348735471570228,0.0937721658077501,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,3857.00000000001,0.888801772439209,0.351570765531822,0.0937721658077501,2.2,1.00023418757893,0.315007854842815,0.0937721658077501,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,3857.00000000001,0.888801772439209,0.351570765531822,0.0937721658077501,2.9,1.00023418757893,0.315007854842815,0.0937721658077501,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,3857.00000000001,0.888801772439209,0.351570765531822,0.0937721658077501,6295.29999999999,0.991934357423118,0.342906284514733,0.0937721658077501,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,3857.00000000001,0.888801772439209,0.351570765531822,0.0937721658077501,4239,0.991934357423118,0.396133058462619,0.0937721658077501,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,3857.00000000001,0.888801772439209,0.351570765531822,0.0937721658077501,8564,0.991934357423118,0.342906284514733,0.0937721658077501,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,3857.00000000001,0.888801772439209,0.351570765531822,0.0937721658077501,873.7,0.982960799825944,0.512427497417941,0.123109929161101,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,3857.00000000001,0.888801772439209,0.351570765531822,0.0937721658077501,4.4,0.982960799825944,0.38823495735018,0.123109929161101,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2534,0.888801772439209,0.351570765531822,0.0937721658077501,4420.8,1.02750900021845,0.348735471570228,0.0937721658077501,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2534,0.888801772439209,0.351570765531822,0.0937721658077501,5246.6,1.02750900021845,0.383982154148903,0.0937721658077501,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2534,0.888801772439209,0.351570765531822,0.0937721658077501,5043.1,1.02750900021845,0.348735471570228,0.0937721658077501,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2534,0.888801772439209,0.351570765531822,0.0937721658077501,2.2,1.00023418757893,0.315007854842815,0.0937721658077501,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2534,0.888801772439209,0.351570765531822,0.0937721658077501,2.9,1.00023418757893,0.315007854842815,0.0937721658077501,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2534,0.888801772439209,0.351570765531822,0.0937721658077501,6295.29999999999,0.991934357423118,0.342906284514733,0.0937721658077501,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2534,0.888801772439209,0.351570765531822,0.0937721658077501,4239,0.991934357423118,0.396133058462619,0.0937721658077501,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2534,0.888801772439209,0.351570765531822,0.0937721658077501,8564,0.991934357423118,0.342906284514733,0.0937721658077501,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2534,0.888801772439209,0.351570765531822,0.0937721658077501,873.7,0.982960799825944,0.512427497417941,0.123109929161101,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2534,0.888801772439209,0.351570765531822,0.0937721658077501,4.4,0.982960799825944,0.38823495735018,0.123109929161101,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2.9,0.885203816276031,0.210926126569515,0.0587558227157213,873.7,1.01448660119052,0.540706222405921,0.161110074425725,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2.9,0.885203816276031,0.210926126569515,0.0587558227157213,887,1.01448660119052,0.540706222405921,0.161110074425725,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2.9,0.885203816276031,0.210926126569515,0.0587558227157213,3857.00000000001,1.00023418757893,0.315007854842815,0.0937721658077501,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2.9,0.885203816276031,0.210926126569515,0.0587558227157213,2534,1.00023418757893,0.315007854842815,0.0937721658077501,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2.9,0.885203816276031,0.210926126569515,0.0587558227157213,5,0.993113163429258,0.229525371296812,0.0856963762716791,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2.9,0.885203816276031,0.210926126569515,0.0587558227157213,4.4,0.993113163429258,0.229525371296812,0.0856963762716791,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2.9,0.885203816276031,0.210926126569515,0.0587558227157213,788.7,0.976309317236328,0.466158092432074,0.10253778254956,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2.9,0.885203816276031,0.210926126569515,0.0587558227157213,786.6,0.976309317236328,0.466158092432074,0.10253778254956,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2.9,0.885203816276031,0.210926126569515,0.0587558227157213,941.6,0.967103900318224,0.415756251426385,0.161110074425725,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2.9,0.885203816276031,0.210926126569515,0.0587558227157213,586.2,0.940517065958875,0.59851135678443,0.178473043474721,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2.2,0.885203816276031,0.210926126569515,0.0587558227157213,873.7,1.01448660119052,0.540706222405921,0.161110074425725,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2.2,0.885203816276031,0.210926126569515,0.0587558227157213,887,1.01448660119052,0.540706222405921,0.161110074425725,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2.2,0.885203816276031,0.210926126569515,0.0587558227157213,3857.00000000001,1.00023418757893,0.315007854842815,0.0937721658077501,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2.2,0.885203816276031,0.210926126569515,0.0587558227157213,2534,1.00023418757893,0.315007854842815,0.0937721658077501,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2.2,0.885203816276031,0.210926126569515,0.0587558227157213,5,0.993113163429258,0.229525371296812,0.0856963762716791,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2.2,0.885203816276031,0.210926126569515,0.0587558227157213,4.4,0.993113163429258,0.229525371296812,0.0856963762716791,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2.2,0.885203816276031,0.210926126569515,0.0587558227157213,786.6,0.976309317236328,0.466158092432074,0.10253778254956,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2.2,0.885203816276031,0.210926126569515,0.0587558227157213,788.7,0.976309317236328,0.466158092432074,0.10253778254956,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2.2,0.885203816276031,0.210926126569515,0.0587558227157213,941.6,0.967103900318224,0.415756251426385,0.161110074425725,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,2.2,0.885203816276031,0.210926126569515,0.0587558227157213,741.600000000001,0.940517065958875,0.59851135678443,0.178473043474721,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,5,0.88168074828954,0.266046007378708,0.0856963762716791,2.2,0.993113163429258,0.229525371296812,0.0856963762716791,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,5,0.88168074828954,0.266046007378708,0.0856963762716791,2.9,0.993113163429258,0.229525371296812,0.0856963762716791,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,5,0.88168074828954,0.266046007378708,0.0856963762716791,873.7,0.990329696400223,0.622479575272501,0.190803708358495,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,5,0.88168074828954,0.266046007378708,0.0856963762716791,887,0.990329696400223,0.622479575272501,0.190803708358495,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,5,0.88168074828954,0.266046007378708,0.0856963762716791,2534,0.982960799825944,0.38823495735018,0.123109929161101,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,5,0.88168074828954,0.266046007378708,0.0856963762716791,3857.00000000001,0.982960799825944,0.38823495735018,0.123109929161101,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,5,0.88168074828954,0.266046007378708,0.0856963762716791,786.6,0.949112428184772,0.544475810182986,0.137098940420275,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,5,0.88168074828954,0.266046007378708,0.0856963762716791,788.7,0.949112428184772,0.544475810182986,0.137098940420275,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,5,0.88168074828954,0.266046007378708,0.0856963762716791,941.6,0.947179316989074,0.493892928199434,0.190803708358495,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,5,0.88168074828954,0.266046007378708,0.0856963762716791,4239,0.920376128221089,0.440754196970155,0.123109929161101,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,4.4,0.88168074828954,0.266046007378708,0.0856963762716791,2.2,0.993113163429258,0.229525371296812,0.0856963762716791,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,4.4,0.88168074828954,0.266046007378708,0.0856963762716791,2.9,0.993113163429258,0.229525371296812,0.0856963762716791,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,4.4,0.88168074828954,0.266046007378708,0.0856963762716791,873.7,0.990329696400223,0.622479575272501,0.190803708358495,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,4.4,0.88168074828954,0.266046007378708,0.0856963762716791,887,0.990329696400223,0.622479575272501,0.190803708358495,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,4.4,0.88168074828954,0.266046007378708,0.0856963762716791,2534,0.982960799825944,0.38823495735018,0.123109929161101,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,4.4,0.88168074828954,0.266046007378708,0.0856963762716791,3857.00000000001,0.982960799825944,0.38823495735018,0.123109929161101,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,4.4,0.88168074828954,0.266046007378708,0.0856963762716791,786.6,0.949112428184772,0.544475810182986,0.137098940420275,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,4.4,0.88168074828954,0.266046007378708,0.0856963762716791,788.7,0.949112428184772,0.544475810182986,0.137098940420275,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,4.4,0.88168074828954,0.266046007378708,0.0856963762716791,941.6,0.947179316989074,0.493892928199434,0.190803708358495,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,4.4,0.88168074828954,0.266046007378708,0.0856963762716791,4239,0.920376128221089,0.440754196970155,0.123109929161101,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,786.6,0.86487690209661,0.493278372588953,0.10253778254956,836.4,0.989120203399375,0.553800782592771,0.10253778254956,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,786.6,0.86487690209661,0.493278372588953,0.10253778254956,1517,0.979900660638407,0.467304121328827,0.172115800229258,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,786.6,0.86487690209661,0.493278372588953,0.10253778254956,2.9,0.976309317236328,0.466158092432074,0.10253778254956,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,786.6,0.86487690209661,0.493278372588953,0.10253778254956,2.2,0.976309317236328,0.466158092432074,0.10253778254956,TOTAL
4,3.6,0.58833640125994,0.331096076704132,0.0587558227157213,1.6,0.773771401136313,0.24513837672421,0.0587558227157213,786.6,0.86487690209661,0.493278372588953,0.10253778254956,4239,0.9547411028888,0.486749180401977,0.100246340828388,TOTAL
